Name,Latitude,Longitude
IT1048A,44.219167,12.048889
IT0892A,44.48333,11.355000000000002
IT2075A,44.49999999999999,11.286110999999998
IT2086A,39.338930000000005,16.24334
NO0067A,59.733249999533044,10.211870000000001
DEBW220,48.741580000000006,9.31445
PL0398A,52.556278999482025,19.687671999999996
ES1763A,27.80127799999999,-15.461157
RO0112A,47.73988899946573,26.658577999999995
ES1633A,37.993611109999996,-1.14472222
DEBW142,48.90292,9.08135
RO0097A,46.16681399946365,20.736849999999997
GR0120A,37.90130615000001,23.879022599999995
PL0633A,50.41575799947292,16.513058
IT2088A,39.07973,17.12285
FR04173,48.805556999999986,3.084444
TR130141,38.41192999947694,42.112260000000006
DENW208,51.527883,7.084597
ES2038A,28.459313999999996,-16.270206
DEBW147,48.489329999999995,9.21079
ES1569A,37.68888887999999,-1.70111111
PL0581A,52.79312199948319,18.241044000000002
DEST102,51.494756,11.981314
FR39018,14.755416000000002,-61.178715
DEBE064,52.481709,13.433967
CZ0MDST,49.93196487426758,16.960773468017578
CZ0CCBD,48.984386444091804,14.465683937072756
ES1239A,39.45611111,-0.37583333
IT1477A,45.60861,13.75056
FR40007,4.848159999999993,-52.32379999999999
ES1766A,28.145093000000003,-16.523687
IT1698A,44.40492,8.968056
ES0880A,43.551899999999996,-5.918
BETR240,50.58361434776715,5.39744605012733
CZ0SBRL,50.189800262451165,14.660454750061037
IT1910A,44.926111,10.370833
IT1186A,43.883888999999996,10.245000000000001
IT1837A,41.86417,12.469440000000002
IT1182A,43.08889,12.44194
IT1529A,44.38174999999999,7.5382
IT1180A,43.10305999999999,12.36611
SI0037A,46.14386999946363,15.08326
SI0060A,46.247599999463716,14.3644
AL0204A,40.40308999946983,19.4862
SK0045A,48.371109009467,17.585018160000004
CZ0CTAB,49.411231994628906,14.676388740539549
FR40006,5.164247999999987,-52.64649
RO0160A,44.71696699946316,26.652672000000003
ES1977A,27.898329999999994,-15.48833
IT2152A,45.821943999999995,13.271389
ES1760A,28.112486000000004,-16.577577
DEST102,51.494756,11.981314
FR20017,45.73528999999999,4.829794
AT2KA21,46.62555999946409,14.318059999999997
AT60106,47.06332999946464,15.086667000000002
FR39008,14.616389000000003,-61.1008
CZ0AKAL,50.09423828125,14.44204902648926
PT03063,38.619444,-9.081111
SK0269A,48.309455999466856,18.076831
CZ0BBDN,49.20272445678711,16.616287231445312
CZ0UULD,50.68312454223633,13.997873306274414
RO0150A,45.05163099946316,23.275267
IT1026A,44.57277800000001,8.946389
DK0034A,55.67430333030322,12.571113917496996
SE0027A,59.34082699952947,18.058254
LT00041,54.895127999495216,23.986222000000005
ES1741A,27.76365199999999,-15.563851000000001
RO0073A,46.77833299946427,23.615568999999997
GB1033A,51.518949999477236,-0.265617
DESN077,51.335871999999995,12.334686
ES1370A,36.74312,-3.5173
DEBW136,48.52022999999999,9.05802
DEBE065,52.51407199999999,13.469931
LT00001,54.67762499949384,25.285186
PL0574A,53.69889999948803,16.704572000000002
ES1365A,38.70272,-4.112
ES1869A,40.43,-3.54583
CZ0PPLA,49.73244857788086,13.402280807495117
CZ0BLOC,49.068748474121094,17.07072639465332
FR20019,45.75836000000001,4.886213999999999
HU0033A,46.976110999464524,18.936114
IT0703A,46.05183999999999,11.45389
IT1121A,45.17577,7.560200000000001
IT1532A,45.71316999999999,8.28353
IT1264A,42.46638999999999,14.21306
IT1328A,45.89055599999999,12.308056
IT1906A,41.893889,12.475278000000001
HU0036A,47.5619439994654,18.960008
SI0057A,46.48529533646394,14.869431632
IT1179A,44.839721999999995,11.961111
PL0182A,53.12232499948488,14.382222
IT1859A,46.10434000000001,11.11023
TR260141,39.780549999471766,30.501109999999997
AT60197,46.77833333279758,15.540555555555555
PL0213A,51.93978299947911,15.518860999999998
AD0942A,42.50969399946506,1.539138
CZ0SBER,49.95792770385742,14.058300018310547
ES1567A,40.33972,-3.73583
ES1978A,28.49838,-13.860830000000002
FR25051,49.91800700000001,1.073972
BELOB01,50.91722844142429,3.3073857993357603
FR04118,48.87027399999999,2.3325
RO0075A,46.76527799946426,23.550278000000002
FR04122,48.52805699999999,2.6536109999999997
DERP041,49.478689999999986,8.443654
ES1742A,27.772597359999992,-15.541880430000003
CZ0TPIS,49.573623657226555,18.784900665283203
SE0003A,59.31722199952927,18.048660000000005
PL0620A,53.08373599948468,21.579322
RO0179A,44.92291899946314,26.036814
PL0574A,53.69889999948803,16.704572000000002
PL0054A,50.972166999475014,14.941318999999998
CZ0HHKB,50.195362091064446,15.846376419067385
ES1340A,37.25336,-6.93514
FR24035,43.68929,7.242074
TR710141,39.843129999471564,33.51817
BETN043,50.883559811779755,4.382963251802341
CZ0ASMI,50.07313537597656,14.398140907287598
PL0175A,53.78923299948853,20.486075
FR03087,43.93706,4.824909
PT05008,37.091666999999994,-8.249722
CZ0PSTA,49.55256271362304,13.067432403564453
CZ0UDOK,50.45885467529296,14.170162200927734
IT1409A,43.713889999999985,10.41056
IT0957A,41.931389,12.659167
PL0166A,54.35272199949186,18.673417
ES1984A,41.79777999999999,-0.15611
IT2174A,41.45112199999999,12.891711
IT0887A,41.99555999999999,12.72639
IT1029A,44.35555999999999,11.72028
IT1617A,40.42332999999999,17.84639
DENW131,51.506217,6.746857
IT2140A,46.070829999999994,13.22972
CZ0HTRT,50.56587982177733,15.903926849365234
FR03030,43.453583,5.466672
DEBB054,52.393932,13.037474
AT60171,47.05944399946462,15.466665999999998
FR10012,51.019429999999986,2.25099
DENW134,51.477931,7.005278
DENW133,51.362829,7.46353
BETR750,51.196063268895905,3.822920046804329
ES1256A,37.26016,-6.92546
PL0568A,49.71973099947061,18.826722
PL0581A,52.79312199948319,18.241044000000002
SK0007R,47.959999999466135,17.860563999999997
CZ0BBNV,49.19808959960937,16.593643188476562
ES1423A,37.69361111,-1.06472222
RO0129A,44.723305999463165,21.633367000000003
RO0163A,47.751307999465745,23.605289000000003
CZ0UTPM,50.645278930664055,13.851249694824219
IT1826A,45.849443999999984,9.395833
ES1752A,40.455,-3.48417
RO0181A,47.195066999464814,23.046905999999996
DEBB045,52.337336,14.538594999999999
BG0076A,43.552883,27.833080999999996
CZ0ZTNV,49.25939178466796,17.410560607910156
IT2144A,41.10777799999999,16.766111
CZ0AVYN,50.111080169677734,14.503095626831055
IT2108A,44.375,8.298611
AT60107,47.04472222168683,15.152777777777782
PL0298A,54.19398599949091,16.172544
DEBE069,52.438114999999996,13.38772
ES2053A,28.090119999999988,-17.1181
TR120141,38.88387999947502,40.50363999999999
ES1630A,37.34075,-6.04246
IT1192A,44.365278,8.29011
PL0496A,53.129305999484934,23.181743999999995
IT2049A,39.28638899999999,9.011389
IT2107A,44.38333299999999,8.283889
ES1781A,36.68854999999999,-6.117240000000001
FR03068,43.126819999999995,5.921605
BETR817,51.17713088819042,4.41794863777773
IT1827A,43.61166999999999,13.50861
CZ0HHKT,50.21853256225586,15.857006072998049
IT1592A,42.7625,11.110000000000001
IT2234A,45.730659,7.329645000000001
IT1423A,42.45638999999999,14.234720000000001
HU0044A,48.47388899946724,21.211678
IT1670A,44.139167,12.239167
IT2121A,45.68944,8.45844
IT1247A,45.55881999999999,8.05639
BG0069A,42.674006,26.338325
ES1821A,36.73975,-5.74372
ES2051A,43.401501,-5.802870000000001
CZ0TOVK,49.94498825073243,17.909530639648438
ES1865A,28.500255,-13.852395000000001
BETR702,51.040689419824595,3.734971479685311
FR02031,43.415688,5.216875
BETR740,51.15013609039752,3.80873543041274
ES1549A,36.76972,-2.81097
ES1762A,28.047331999999997,-16.536049
ES1980A,28.685983000000004,-17.764587
FR11027,50.7242,3.15906
IT2031A,39.06808,17.11417
FR33105,45.56942999999999,5.932986
CY0005A,34.68163250312144,33.017757930869834
FR06006,50.364250000000006,3.52273
CZ0ZZLN,49.232906341552734,17.66717529296875
FR15046,45.18069,5.720625
FR37001,16.257306999999994,-61.591724
DEBE063,52.467533999999986,13.441654
CZ0ALEG,50.07238769531251,14.430672645568848
DENW082,51.21311000000001,6.782565
RO0174A,44.429443999463224,24.351111
SK0022A,48.58361052946751,19.951684949999997
FR04131,48.873333,2.330278
GB0682A,51.52252999947728,-0.15461099999999997
PL0175A,53.78923299948853,20.486075
DEBW117,48.88920000000001,9.19003
DEBW219,48.94503000000001,9.43699
GB1012A,51.480498999477085,-0.059550000000000006
IT1576A,39.20333299999999,8.386111
NO0099A,59.90607999953467,10.611950000000002
CZ0BBNY,49.14897155761718,16.696216583251953
SE0021A,57.70093699951548,11.994604000000002
PL0213A,51.93978299947911,15.518860999999998
CZ0CVOD,49.146671295166016,14.171667098999023
HU0023A,47.513332999465334,21.624444000000008
IT1519A,44.412229999999994,8.16951
IT0953A,41.93277799999999,12.506944
PL0559A,54.03124699948993,19.032899
PL0562A,53.72236099948815,18.936917000000005
IT0870A,41.75,13.149721999999999
PT02004,40.75666699999999,-8.572778
IT2209A,44.28561199999999,11.873395999999998
IT1977A,42.5175,14.14833
IT0459A,43.59888999999999,13.34194
ES1162A,41.31638888,-4.90916666
FR31017,43.49416699999999,-1.527778
PL0559A,54.03124699948993,19.032899
AT60136,47.12027777724249,15.35111111111111
CZ0UCHM,50.467529296875,13.412695884704588
DENW211,50.962857,7.00459
DEBW116,48.76871,9.18449
BETR501,50.40931145241382,4.45217178104986
DENW351,51.524280999999995,7.060337
DENW136,51.523567,7.483597
BETR223,50.620670879237586,5.5164047551429904
IT1606A,41.11361099999999,16.888056
PL0295A,54.167846999490735,19.410942000000002
DEBW099,48.78312999999999,9.180720000000003
IT1603A,41.200278,16.605
ES1817A,41.526705931,2.183795315
ES2044A,28.09904999999999,-17.12051
ES2004A,28.026317000000002,-15.414657
DENW074,50.88347499999999,6.469363
ES1900A,41.387237825999996,2.186736695
DEBW042,48.678069,9.227769
HR0011A,45.698027777777774,18.834638888888886
IT1375A,39.44361099999999,9.015278
PL0151A,53.181393999485195,22.054380999999996
LT00004,54.67333299949382,25.248902999999995
ES0691A,41.403881851,2.204522594
DEBY115,48.149606000000006,11.536512999999998
DEHH068,53.59230099999999,10.053859
RO0121A,45.71814199946334,25.624139000000007
ES1859A,39.95856,-4.8457
DENW074,50.88347499999999,6.469363
ES1577A,43.42082999999999,-3.8411100000000005
ES1866A,28.50276174,-13.853699419999998
ES1573A,28.13373199999999,-15.432823000000003
ES1761A,28.080007,-16.559855
ES1573A,28.13373199999999,-15.432823000000003
IT1621A,41.12333299999999,16.873333
IT2061A,43.73056,12.63639
PL0248A,53.38097499948626,14.663347
AT2WO15,46.83499999946433,14.843611111111112
FI00902,60.19643999953741,24.951980000000006
AT60198,47.04722199946463,16.078888
CZ0SMBO,50.42864608764647,14.913859367370607
IT1993A,39.260556,9.136389
IT1232A,44.38240999999999,8.280556
BELRL01,50.95317728063605,3.1211555989012494
PL0051A,54.08583599949026,18.787506
DERP003,49.455377999999996,8.425833
ES1745A,27.897638999999998,-15.445028000000002
RO0095A,46.18138899946368,21.334719
PL0248A,53.38097499948626,14.663347
PL0298A,54.19398599949091,16.172544
ES1942A,40.4625,-3.58055555
FR16034,48.59043,7.744983000000001
BETR731,51.124690512296816,3.73950422044193
IT1664A,40.41852,17.96447
ES2028A,40.312850000000005,-3.7172400000000003
DEHB011,53.585262,8.59876
CZ0EPAU,50.024036407470696,15.763548851013184
CZ0EPAU,50.024036407470696,15.763548851013184
CZ0ESEZ,50.061538696289055,15.850474357604979
IT1184A,41.53138899999999,12.946111
IT2012A,41.875556,12.345
PL0522A,54.380278999492035,18.620274
PL0557A,54.50804999949279,18.539831
IT0867A,42.40417,12.85833
ES0007R,37.23721999999999,-3.53417
GB0050A,36.13331699948818,-5.353175000000001
TR770313,40.52934999946945,28.784590000000005
AT2WO25,46.76388899946424,14.822222200000004
CZ0PPLV,49.76861572265624,13.423380851745605
BETR802,51.20951873198004,4.43179223079244
BETN070,50.465192156825616,3.9397143255238394
BETM802,51.26098970786348,4.42439900693533
FR15043,45.1619,5.7356
DEBE061,52.463611,13.31825
BETR001,50.84966548846563,4.33381970771201
PL0243A,50.71088899947401,19.458797
DENW188,51.474971,6.863657
PL0296A,53.866132999488975,21.296122
DEHE049,51.31207599999999,9.49112
NO0083A,59.91897999953478,10.69707
BELHB23,51.170298038832094,4.34100506456284
FR09402,46.570004,0.323575
DEBY120,49.440478,11.036096000000002
FR04004,48.891665999999994,2.346667
IT2090A,39.65176,16.54677
CZ0TCEL,49.55921554565429,18.34835433959961
ES1271A,43.538863000000006,-5.698921
IT1618A,40.643890000000006,17.94806
BETN052,50.814873870317605,3.32249431903728
FR03043,43.305285999999995,5.394716
ES1563A,40.47917,-3.37778
ES1148A,41.42562090399999,2.222244805
BELAL05,51.263117717270084,4.278889821667831
GB0682A,51.52252999947728,-0.15461099999999997
ES1801A,40.30082999999999,-3.45889
ES1976A,28.461787999999995,-16.27662
ES1438A,41.385343284,2.15382196
BG0056A,42.456622,27.420967000000005
FR18079,49.877219999999994,2.2825
AT10003,48.109166666466436,17.070277778000005
IT1611A,40.488609999999994,17.22583
CZ0LCLM,50.69804382324219,14.537344932556154
CZ0UTUS,50.3765869140625,13.327622413635252
FR20037,45.60189999999999,4.802200000000001
ES0822A,37.27963999999999,-6.93807
IT2019A,41.45389,15.54778
DENW207,50.77313099999999,6.095775
DESN084,51.02629399999999,13.731608
ES1037A,43.3675,-4.04278
AT60179,47.282859999464954,15.971852
DENW259,51.169437,6.439975
DEBW223,48.68996,9.16726
DENW082,51.21311000000001,6.782565
ES1920A,28.33721999999999,-16.39972
DEBB099,52.48188199999999,13.84825
FR10034,51.02446,2.30215
CZ0BVYS,49.28096389770508,16.979623794555668
CZ0HVEL,50.35421371459961,15.83853530883789
CZ0HJIC,50.439498901367195,15.352641105651857
HU0031A,47.5572219994654,18.420836
IT0869A,41.46388900000001,12.913056
IT2173A,41.22306,13.57028
IT1753A,41.557778,14.663333
IT1901A,43.35278,12.576389999999998
IT1451A,44.662222,11.639444
SE155528,59.65421399953233,12.596441999999998
PL0564A,50.88713199947469,21.660726
DENW367,51.56805500000001,6.990945000000001
SE155527,59.314573999529244,18.075712
PL0128A,52.28585799948069,20.454653
FR18089,49.435931999999994,2.084292
PL0251A,53.47088899948677,14.55625
CZ0PPLB,49.7283935546875,13.375539779663086
ES1764A,28.380537,-16.371986
PT01044,41.274167,-8.376111
ES0892A,37.199769999999994,-6.92027
AT90TAB,48.21673944391107,16.3809180555556
DESN077,51.335871999999995,12.334686
DEST101,51.88954499999999,11.055946
ES1426A,40.40805555,-3.64527777
PL0045A,54.35333599949185,18.635283
BETR020,50.94138711499129,4.436720763534071
BELOB02,50.914952961278594,3.37621163108602
ES1269A,43.36652999999999,-5.83303
IT2111A,39.07496999999999,16.231450000000002
BETR803,51.22862981346025,4.428454177535571
FR31005,44.84138999999998,-0.579722
FR11034,50.706535,3.18066
FR10007,51.033809999999995,2.3352
BETR823,51.21325060460749,4.239930592809771
GB0906A,51.58394999947754,-3.770822
CZ0ASUC,50.12652969360351,14.384638786315918
GB0636A,51.544209999477346,-0.17526899999999998
DEHB006,53.07866299999999,8.825173
AT900KE,48.15670799946655,16.476050999999995
FR20062,45.75773199999999,4.854213999999999
CZ0ARIE,50.08148193359374,14.442691802978516
ES2025A,28.50616,-13.84898
BETN060,50.61671840219225,3.45762442718173
SE0050A,59.336439999529425,18.070844
DEBW137,48.526390000000006,8.97944
GB0906A,51.58394999947754,-3.770822
RO0188A,47.649180999465564,26.24905
DEBB060,52.832467,13.822211
ES2011A,41.400770767,1.9996347180000003
ES2012A,41.415319290999996,1.9905212159999999
ES1919A,28.003645,-15.411850999999999
BETR221,50.65844441718482,5.62783529085265
IT0499A,46.61948999999999,10.85907
BETR815,51.214698816772085,4.33220643231032
BETR805,51.20822947221375,4.42155925106527
SK0027A,48.73305510946786,18.75639534
IT0966A,46.06611099999999,13.240556
AT90TAB,48.21673944391107,16.3809180555556
DESN020,51.155801,14.973958
DEBB032,52.146264,14.638165999999998
IT1168A,45.973333,13.393332999999998
ES1576A,43.40444,-3.8419400000000006
FR29429,45.533424,4.623939
ES1860A,37.55502,-6.036160000000001
ES1857A,38.99388999999999,-3.93778
DEHE041,50.12458899999999,8.691911
DENW359,51.09696699999999,6.4158
LV0012A,56.523174999506395,21.004694000000004
DEST095,51.759553999999994,11.449438
TR340913,41.17045999946775,29.563359999999996
ES1169A,36.20878999999999,-5.39138
AT72106,47.27128999946495,11.4169445
DENW338,51.48549200000001,6.735430999999999
DENW337,51.097638,6.469463
DEBW152,49.14600000000001,9.22589
IT1680A,40.700829999999996,17.33194
NL00701,52.45000075948149,4.8166666
DEBY037,48.137252,11.564924
AT30599,48.308222219466856,16.3279444
FR33101,45.564719999999994,5.928333000000001
AT4S431,48.30277777724464,14.28277777777778
CZ0BBNE,49.25554275512696,16.62049674987793
CZ0HRNK,50.17238235473633,16.268238067626953
HU0025A,47.676110999465614,17.649735999999997
IT2233A,45.73430599999998,7.329645000000001
IT0544A,44.823888999999994,9.830278
IT0860A,43.78582999999999,11.231389999999998
SI0034A,45.95550999946348,13.652400000000002
IT2175A,42.30181,12.41319
IT0983A,45.73583,7.32417
IT2110A,39.48963,16.3868
IT1551A,43.75694,11.19278
LV0008A,56.51020299950629,27.333369
ES1955A,28.967870000000005,-13.555856
ES1870A,41.37494327899999,2.186841902
ES2033A,41.242375047,1.859334489
IT1657A,40.48556000000001,18.00556
FR06003,50.37821999999999,3.06586
FR33114,45.252582999999994,6.397014
LT00023,56.30972289950484,22.331390380000002
IT1943A,44.31493999999999,9.323611
DENW181,51.443012,8.360714
AT9LIES,48.1412499994665,16.30127778
CZ0SROR,50.30198287963867,15.178302764892578
ES1565A,40.28110999999999,-3.80167
DEHE131,50.386426,8.059909
DEBB087,51.754129999999996,14.325549
DENW116,51.342561,6.670195
NO0095A,59.93254999953489,10.66984
DEBB054,52.393932,13.037474
ES1921A,37.60305554999999,-0.97527777
IT2133A,45.79944,13.42333
FR28028,50.535385,2.6356919999999997
FR20029,45.6639,4.845899999999999
BETR801,51.209662531306556,4.431821046968841
DESN025,51.34416399999999,12.377162999999998
AT9LIES,48.1412499994665,16.30127778
DEBB045,52.337336,14.538594999999999
FR27002,45.367819999999995,4.805147000000001
LT00022,55.937835689502194,23.30802727
DENW207,50.77313099999999,6.095775
SE0114A,59.20134099952823,17.634752
PT03093,38.529167,-8.894167
FR25037,49.441463,1.082656
BETR222,50.61341250188024,5.570222814112579
DENI067,52.2703,8.04147
BETR710,51.061277698051676,3.7752623896453605
IT1706A,44.313056,8.477222
IT1190A,46.13166999999999,9.56639
AT2KA71,46.626616666130765,14.299144444444444
FR04034,48.77579999999999,2.3757999999999995
CZ0PKUJ,49.722000122070305,13.618537902832031
SK0134A,48.28304999946682,18.14112
DENW180,51.063766,6.559477
AT9KEND,48.20499999946665,16.30975
FR34047,48.76089,1.23365
FR36019,45.04249999999999,5.044300000000001
CZ0BZNO,48.84295654296875,16.06012725830078
ES1044A,41.670279999999984,-0.87111
ES0559A,41.38742395799999,2.164918317
BETR502,50.42899539329509,4.45868085802172
FR15017,45.190437,5.686964
IT2040A,39.232778,9.188056
DEBY119,49.79052599999999,9.947654
DEBW222,48.636669999999995,9.79804
FR16069,47.747684,7.321364
BELAL01,51.23619420029897,4.385223684454719
RO0092A,46.06422199946358,23.563483000000005
RO0184A,45.785113999463384,24.153469000000005
IT1476A,45.63027799999998,13.780833
AT30902,48.385276999467045,16.182222
TR170141,40.13693999947063,26.405830000000005
FR82010,47.51030699999999,6.794
RO0155A,45.89550299946345,22.899346999999995
FR41022,41.918296999999995,8.73677
DENW337,51.097638,6.469463
ES0886A,28.029851999999998,-15.416085999999998
IT2112A,39.18751999999999,17.01034
NO0085A,69.67956999965077,18.95402
FR08616,43.82988699999999,4.361989
ES1564A,40.540560000000006,-3.6447200000000004
FR04143,48.859,2.351
AT4S431,48.30277777724464,14.28277777777778
CZ0BBNI,49.21321105957032,16.678024291992188
FR24036,43.70207599999999,7.286256
NO0071A,59.8986899995346,10.814950000000001
DESL013,49.322646000000006,6.753639
AT90A23,48.20305999946664,16.43455
DK0030A,55.69835738152349,12.553327274871428
DENW329,51.033834,6.451483
DENI143,53.142836,8.212084
DEBE034,52.489450999999995,13.430843999999999
IT1663A,40.56555999999999,17.80833
ES0692A,41.370504108,2.114973082
AT90LAA,48.161036388355456,16.3929202777778
IT1857A,42.65722,13.70944
IT1916A,44.013056,12.42
IT2100A,43.133055999999996,12.205833
PT04004,38.02,-8.6975
IT0988A,45.5966,7.76643
IT1911A,44.6575,10.288889
IT2172A,42.09943999999999,11.79806
IT1902A,43.066939999999995,12.46806
DEBY110,48.37023700000001,10.896221
BELAB02,51.34072749230201,4.32182021475228
NO0061A,59.15926999952785,9.635650000000002
CZ0BMIS,48.791767120361335,16.724496841430664
AT10001,47.839999999465924,16.528059999999996
FR11025,50.62805,3.09031
FR04002,48.92971999999999,2.294722
FR33120,45.9225,6.87
ES1358A,43.537770999999985,-5.646307
FR31003,44.849723999999995,-0.543889
DEBB068,52.677651,13.582268999999998
AT31413,48.08388888835528,16.33027777777778
PL0505A,51.317629999476395,15.431719000000001
DENW189,51.26068099999999,7.147401
FR18019,49.276386,2.482167
FR20046,45.77890000000001,4.9247000000000005
DENW112,51.43770799999999,6.771801
ES1353A,43.294117,-5.679632
ES1641A,41.635279999999995,-0.89361
FR20031,45.7078,4.8644
PT03072,38.74861099999999,-9.148889
NL00937,53.21805572948541,6.57889986
AT60178,47.21570299946484,15.628392000000002
FR28131,50.4368,2.8266830000000005
BETR811,51.25210341224123,4.491362027935441
ES1535A,38.979279999999996,-1.85213
PL0171A,54.46361099949253,17.046722000000006
DEST092,51.867471,12.59827
FR10041,50.74823,2.25978
BETR831,51.34879529232821,4.339709947119869
NL00318,51.295276639476306,3.7494583100000005
DEST095,51.759553999999994,11.449438
FR02008,43.40194999999999,4.981919
DEBB021,52.401352,13.059945
SE0072A,59.198114999528165,17.621084
ES1779A,42.438889999999994,-2.25028
AT9KEND,48.20499999946665,16.30975
IT1624A,41.100556,16.859722
FR12054,43.64305499999999,1.46765
BETM204,50.611922706951646,5.611149762819431
CZ0ASTO,50.0461311340332,14.331413269042969
IT2003A,41.316669999999995,16.28611
DERP023,49.62869999999999,8.3649
PT03094,38.524167,-8.894167
LT00002,54.68611144949389,25.210834500000004
DENW254,51.46792599999999,6.752535
ES0118A,40.42166665999999,-3.68222222
DETH091,51.205465999999994,10.448476
FR11030,50.532032,2.839
FR04319,48.95555,2.575278
CZ0PPLE,49.74732971191406,13.381038665771484
NO0074A,61.11287999954633,10.464970000000001
FR10016,50.94729,1.84308
GB1052A,52.98043599948414,-2.111898
SE0081A,58.588962999522856,16.177916000000003
FR10028,50.98105999999999,2.14317
DEHE020,50.567184999999995,8.500619
FR27008,45.353187999999996,4.804822000000001
BETR841,51.002525968782635,4.469321036547789
GB1059A,52.9693769994841,-1.188851
ES1798A,43.35416665999999,-8.42472222
DESH027,54.304676,10.135158
IT2009A,40.72444399999999,8.576111
AT9GAUD,48.18714694391101,16.3393311111111
FR21016,49.17527799999999,-0.353611
NL00445,52.074999999479715,4.316125
NO0092A,58.147029999519134,7.986620000000001
AT30401,48.33471999946692,16.729445
SK0407A,48.43666699946716,17.019722
DESN061,51.06492999999999,13.741397
DEMV020,54.09227799999999,12.141994
GB1051A,52.638676999482406,-1.1242280000000002
DEBW022,48.57817799999999,7.802317000000001
DERP010,50.00097300000001,8.261277
AT60138,47.094361110564684,15.415111111111102
DENW260,51.95326699999998,7.619387
AT9GAUD,48.18714694391101,16.3393311111111
IT2058A,41.1347,16.84526
DENI067,52.2703,8.04147
DEBE068,52.513606,13.418833
SK0001A,48.12501899946648,17.125611000000003
AT32401,47.81416666946586,16.255
BETR510,50.41643335993693,4.521130208130439
DESH028,53.698938999999996,10.775796
CZ0SKUH,49.961299896240234,15.273127555847166
CZ0LTAS,50.73846435546875,15.302906036376953
IT1856A,42.36417,13.38306
IT1571A,43.94083,10.90528
IT2004A,43.10443999999999,12.37472
IT1110A,43.738889,10.401667000000002
IT1560A,43.55472,10.32972
HU0035A,47.691943999465636,16.575008
IT0753A,45.89147,10.84449
IT0950A,43.46110999999999,11.88889
SI0043A,46.36029999946382,15.111900000000002
IT2184A,43.3378,11.325
PL0561A,54.10411099949036,18.182972
AT60183,47.206388888353736,15.345833333333333
NO0076A,58.964149999526114,5.727850000000001
AT60180,47.409442999465156,15.253333000000001
DEMV020,54.09227799999999,12.141994
CZ0LLIL,50.75510025024413,15.06996726989746
DEBB086,52.34970299999999,13.424304
FI00564,60.16963999953714,24.93924
BETMEU1,50.895100562429825,4.39271769756616
FR36001,44.870243,4.876289
BELGK06,50.92789184366314,5.47062003748762
BELSA04,51.31392889454109,4.40386813974961
DEBB044,51.756476,14.327998
IT1665A,40.45889,18.11611
AT90AKC,48.21951699946668,16.345551999999998
FR24021,43.786583,7.373283000000001
LV0026A,56.95484699950962,24.104756
ES1181A,39.48111111,-0.44722222
IT1587A,45.93693999999999,13.61639
FR28023,50.49650599999999,2.8672499999999994
DEBW098,49.49256,8.47204
AT9STAD,48.22636083279999,16.458344999999998
DEBW013,48.8088,9.229745
LT00043,55.279999999497704,23.95778
FR25048,49.42805500000001,1.057778
FR06001,50.35853,3.50804
NL00237,51.44527999947693,5.4289
BETR511,50.37759210252711,4.4247004504024705
CZ0ABRE,50.08438491821289,14.380116462707521
AT9BELG,48.17435305502217,16.3614172222222
DEBW221,47.669079999999994,9.18133
DEMV022,54.09261999999999,12.099553000000002
NL00741,51.84888899947868,5.858061000000001
ES0823A,37.18567999999999,-6.96414
CH0031A,46.95100190361892,7.440871262501774
DEBB049,52.40930899999999,12.548376
FR16038,48.570374,7.766331000000001
ES1611A,40.03327777799999,-3.591644444
RO0183A,47.68975799946564,22.459067000000005
DEST075,51.475164,11.983406
ES1818A,39.868059999999986,-4.02083
NL00704,52.43000030948138,4.7699999800000015
DENW329,51.033834,6.451483
NL00241,51.60333251947762,4.780847069999999
IT2091A,38.86898,16.60832
BA0001G,43.778332,18.020281
DENI143,53.142836,8.212084
NL00007,52.38111114948117,4.845011230000001
FR05089,49.500187000000004,0.110903
ES2000A,28.457953999999987,-16.26333
DEHB013,53.1177,8.69506
DESL020,49.23073999999999,7.003174
AT60114,47.19249999946483,14.753333
NL00020,52.37583159948112,4.86084175
FR36002,44.933514,4.8934809999999995
FI00397,63.679119999573786,22.71837
AT32702,48.14499999946652,16.511110000000002
IT1143A,44.272529999999996,8.438889
AT9BELG,48.17435305502217,16.3614172222222
ES1525A,40.445277770000004,-3.7063888800000004
ES1864A,28.990310000000008,-13.51655
DEST103,52.12076,11.632669
FR20047,45.82322299999999,4.953958000000001
DENW021,51.52596299999999,6.976908
IT1598A,41.62832999999999,15.909439999999998
FR20045,45.7317,4.980300000000001
CZ0SPRI,49.68494415283204,14.007740020751953
FR21060,49.117194999999995,-0.169666
DENW200,52.005624,8.552804
ES0110A,43.30277776999999,-2.97722222
DESN084,51.02629399999999,13.731608
AT31401,48.0861110994664,16.3022222
FR24038,44.548649999999995,6.067237
FR25035,49.358214999999994,1.007853
SK0048A,48.16666793946657,17.11666679
DESN020,51.155801,14.973958
IT2044A,40.35194,18.17667
FR02026,43.584694,5.006452
SE0092A,58.41139999952136,15.630399999999998
AT60195,46.8138888883532,15.212777777777777
FR15048,45.2797,5.8822
ES0879A,43.550306,-5.898860000000001
FR18043,49.259552,2.474397
IT2008A,39.88527799999999,8.605278
DEBB073,52.38886899999999,13.094618
CZ0UULK,50.68352508544921,14.041194915771484
CZ0AKOB,50.122188568115234,14.467577934265135
BETR834,51.092000037901386,4.380103544882489
FR18035,49.86889,2.239806
ES1424A,43.55885,-5.92748
FR06023,50.420288,3.551811
AT4S416,48.27444444346679,14.314722199999999
